0.2525
0.39694
1.9228
1.9619
2.1228
2.1236
2.2083
2.9108
2.9161
2.9247
2.9436
6.7686
6.7692
8.1233
8.1261
8.15
8.6933
8.7956
8.9328
9.0625
9.2611
9.3453
9.4128
9.4169
9.4872
9.6203
9.8872
9.9689
10.057
10.063
10.092
10.211
10.343
10.344
10.447
10.462
10.519
10.549
10.69
10.886
11.043
11.387
11.545
11.672
11.708
11.976
11.983
11.992
12.022
12.037
12.046
12.2
12.454
12.6
13.005
13.702
14.038
14.039
14.094
14.213
14.3
14.325
14.454
14.496
14.498
14.525
14.556
14.572
14.627
14.731
14.783
14.788
14.812
14.858
14.895
14.898
14.958
15.024
15.129
15.201
15.406
15.628
15.739
16.075
16.123
16.226
16.43
16.777
17.251
17.772
18.032
18.147
18.18
18.203
18.241
18.264
18.331
18.523
18.625
19.116
20.227
20.472
20.59
20.807
21.336
21.551
22.249
22.371
22.434
22.454
22.539
23.516
23.633
23.958
23.958
