2.0167
2.2
0.41667
3.0333
1.6
0.25
2.0833
3.4333
0.0
0.066667
3.0333
0.48333
4.4333
1.0167
0.016667
0.066667
3.45
0.016667
0.58333
2.55
0.0
2.6
0.4
0.11667
0.41667
0.43333
0.0
0.35
0.85
1.7
1.1667
0.91667
0.016667
0.88333
2.5167
0.033333
0.0
0.016667
0.0
2.6167
0.26667
0.033333
0.016667
0.05
0.56667
0.016667
0.63333
0.38333
0.93333
0.016667
0.13333
0.58333
0.68333
2.7667
21.367
2.7
0.066667
2.3833
2.5167
2.6333
0.75
4.0667
2.9333
0.28333
0.066667
4.15
19.083
8.7
0.1
0.016667
0.9
1.05
1.2167
0.21667
1.5833
0.45
0.41667
2.1833
3.15
0.56667
0.6
0.78333
4.9833
0.35
5.05
3.15
1.8667
0.0
8.2167
0.11667
3.5167
8.45
0.05
8.6167
1.9833
1.3
1.4667
0.15
1.9667
1.5167
5.4667
0.63333
5.5833
2.9167
10.317
10.35
0.6
2.3
2.6833
2.9167
3.25
11.65
0.05
11.733
0.18333
